,Timestamp,Facultad ,Sexo,Edad,Semestre(número),Orientación Sexual,Religión,Estatura(cm),Peso(kg),Cantidad de Parejas Sexuales,Edad Primera Vez,Activo Sexualmente,Frecuencia(Mes),Bachillerato de Origen,Hermanos Edades,Edad Padre,Escolaridad Padre,Edad Madre,Escolaridad Madre,Delegación,Has tenido relaciones con desconocidos,Consumes bebidas alcohólicas,Frecuencia de consumo al mes(número),Consumes marihuana,Frecuencia al mes(número),Hermana Mujer,Hermano Hombre,Hijo Unico,Hermano Menor,Hermano Enmedio,Hermano Mayor
268,2/7/2020 15:25:03,Facultad de Ciencias,Femenino,18,2,Heterosexual,Agnosticismo,168.0,77.0,1.0,18.0,No,0,Prepa,22,,Licenciatura,49.0,Carrera Técnica,Azcapotzalco,No,No,0,Sí,12,0,1,0,1,0,0
269,2/7/2020 15:28:06,Facultad de Economía,Femenino,20,4,Heterosexual,Cristianismo,160.0,62.0,2.0,16.0,No,0,Prepa,20,50.0,Licenciatura,49.0,Licenciatura,Iztapalapa,No,Sí,15,No,0,1,0,0,1,0,0
270,2/7/2020 15:32:09,Facultad de Medicina,Femenino,18,2,Heterosexual,Catolicismo,155.0,51.0,1.0,17.0,No,1,Prepa,"17, 10",40.0,Secundaria,37.0,Carrera Técnica,Venustiano Carranza,No,Sí,2,Sí,1,1,1,0,0,0,1
271,2/7/2020 15:32:11,Facultad de Economía,Femenino,18,2,Heterosexual,Agnosticismo,160.0,55.0,8.0,16.0,Sí,2,Prepa,15,56.0,Licenciatura,44.0,Licenciatura,Iztacalco,No,Sí,5,Sí,1,0,1,0,0,0,1
272,2/7/2020 15:32:13,Facultad de Ciencias Politicas y Sociales,Femenino,18,2,Heterosexual,Agnosticismo,154.0,50.0,1.0,18.0,No,0,Prepa,23,49.0,Maestría,49.0,Maestría,Iztapalapa,No,Sí,2,Sí,1,0,1,0,1,0,0
273,2/7/2020 15:32:35,Facultad de Contaduría y Administración,Femenino,18,2,Heterosexual,Agnosticismo,153.0,60.0,1.0,15.0,Sí,4,Prepa,No,45.0,Bachillerato,54.0,Secundaria,Estado de México,No,Sí,2,Sí,1,0,0,1,0,0,0
274,2/7/2020 15:32:45,Facultad de Contaduría y Administración,Femenino,18,2,Heterosexual,Agnosticismo,153.0,60.0,1.0,15.0,Sí,4,Prepa,No,45.0,Bachillerato,54.0,Secundaria,Estado de México,No,Sí,2,Sí,1,0,0,1,0,0,0
275,2/7/2020 15:42:35,Facultad de Economía,Masculino,19,2,Heterosexual,Catolicismo,169.0,59.0,10.0,15.0,Sí,4,Prepa,9,42.0,Licenciatura,40.0,Licenciatura,Cuajimalpa de Morelos,No,Sí,4,Sí,1,0,1,0,0,0,1
276,2/7/2020 15:43:17,Facultad de Economía,Masculino,20,4,Heterosexual,Ateismo,177.0,64.0,4.0,16.0,Sí,3,Privada,39 ; 38,59.0,Bachillerato,60.0,Licenciatura,Coyoacán,Sí,Sí,4,Sí,20,0,0,0,1,0,0
277,2/7/2020 15:47:38,Facultad de Economía,Masculino,20,4,Heterosexual,Catolicismo,172.0,80.0,1.0,19.0,Sí,2,Prepa,30,62.0,Licenciatura,57.0,Licenciatura,Coyoacán,No,Sí,5,No,0,1,0,0,1,0,0
278,2/7/2020 15:48:14,Facultad de Ciencias,Femenino,19,4,Heterosexual,Catolicismo,162.0,70.0,0.0,,No,0,Prepa,2,50.0,Carrera Técnica,47.0,Licenciatura,Benito Juárez,No,Sí,2,No,0,1,0,0,0,0,1
279,2/7/2020 15:48:18,Facultad de Ciencias,Femenino,19,4,Heterosexual,Agnosticismo,160.0,58.0,2.0,17.0,No,1,Prepa,25,46.0,Licenciatura,46.0,Licenciatura,Iztapalapa,No,Sí,2,No,0,0,0,0,1,0,0
280,2/7/2020 16:01:26,Facultad de Psicología,Femenino,22,6,Heterosexual,Catolicismo,150.0,56.0,7.0,17.0,Sí,35,Prepa,23 y 8,49.0,Secundaria,41.0,Secundaria,Álvaro Obregón,No,Sí,10,Sí,2,0,1,0,0,1,0
281,2/7/2020 19:19:24,Facultad de Arquitectura,Femenino,19,4,Heterosexual,Ateismo,170.0,60.0,3.0,15.0,Sí,4,CCH,16 y 21,50.0,Licenciatura,47.0,Licenciatura,Benito Juárez,Sí,Sí,2,No,0,1,1,0,0,1,0
282,2/8/2020 6:36:14,Facultad de Ciencias,Femenino,19,4,Heterosexual,Agnosticismo,160.0,58.0,2.0,17.0,No,1,Prepa,25,46.0,Licenciatura,46.0,Licenciatura,Iztapalapa,No,Sí,2,No,0,0,0,0,1,0,0
283,2/8/2020 7:42:43,Facultad de Medicina,Femenino,18,2,Heterosexual,Catolicismo,155.0,51.0,1.0,17.0,No,1,Prepa,"17, 10",40.0,Secundaria,37.0,Carrera Técnica,Venustiano Carranza,No,Sí,2,Sí,1,1,1,0,0,0,1
284,2/8/2020 17:49:18,Facultad de Ciencias,Masculino,18,2,Heterosexual,Catolicismo,167.0,56.0,1.0,17.0,No,0,Prepa,24,50.0,Licenciatura,47.0,Licenciatura,Tlalpan,Sí,Sí,6,No,0,1,0,0,1,0,0
285,2/9/2020 20:40:43,Facultad de Química,Femenino,21,8,Heterosexual,Ateismo,164.0,57.0,0.0,0.0,No,0,Prepa,3,60.0,Secundaria,53.0,Secundaria,Venustiano Carranza,No,No,0,No,0,1,0,0,0,0,1
286,2/11/2020 10:01:44,Facultad de Psicología,Femenino,20,6,Heterosexual,Cristianismo,148.0,50.0,1.0,17.0,Sí,3,CCH,"24, 32 ",55.0,Secundaria,51.0,Carrera Técnica,Iztapalapa,No,Sí,1,No,0,1,1,0,1,0,0
287,2/18/2020 20:12:38,Facultad de Arquitectura,Masculino,20,4,Bisexual,Agnosticismo,170.0,72.0,4.0,13.0,Sí,1,Otro,27,55.0,Bachillerato,58.0,Licenciatura,Iztacalco,Sí,Sí,1,No,0,0,0,0,1,0,0
288,2/25/2020 15:12:37,Facultad de Medicina,Femenino,19,4,Heterosexual,Catolicismo,157.0,49.5,2.0,17.0,No,0,Prepa,"30, 28, 18",56.0,Licenciatura,54.0,Licenciatura,Iztapalapa,No,Sí,2,No,0,1,1,0,0,1,0
289,2/25/2020 15:15:54,Facultad de Ingeniería,Masculino,19,2,Heterosexual,Catolicismo,167.0,57.0,1.0,16.0,Sí,1,Prepa,15,45.0,Secundaria,44.0,Carrera Técnica,Cuauhtémoc,No,Sí,2,No,0,1,0,0,0,0,1
290,2/25/2020 15:16:11,Facultad de Arquitectura,Masculino,21,6,Heterosexual,Agnosticismo,175.0,75.0,10.0,15.0,Sí,4,CCH,25 y 29,45.0,Licenciatura,47.0,Licenciatura,Tláhuac,No,Sí,1,No,0,0,1,0,1,0,0
291,2/25/2020 15:16:27,Facultad de Arquitectura,Masculino,21,6,Heterosexual,Catolicismo,178.0,73.0,1.0,15.0,No,0,Prepa,21,21.0,Secundaria,50.0,Carrera Técnica,Iztapalapa,No,Sí,0,No,0,1,0,0,1,0,0
292,2/25/2020 15:21:23,Facultad de Arquitectura,Masculino,20,4,Heterosexual,Catolicismo,170.0,55.0,7.0,13.0,No,2,Prepa,"16, 28",45.0,Licenciatura,47.0,Bachillerato,Iztacalco,Sí,Sí,4,No,0,0,0,0,0,1,0
293,2/25/2020 15:27:56,Facultad de Arquitectura,Femenino,21,6,Heterosexual,Ateismo,160.0,75.0,2.0,15.0,Sí,4,Prepa,"29,30",57.0,Secundaria,62.0,Secundaria,Álvaro Obregón,No,Sí,2,Sí,4,1,0,0,1,0,0
294,2/25/2020 15:28:01,Facultad de Arquitectura,Femenino,21,6,Bisexual,Ateismo,160.0,60.0,1.0,17.0,Sí,4,Prepa,"19, 13",39.0,Licenciatura,39.0,Maestría,Álvaro Obregón,No,Sí,1,Sí,2,1,0,0,0,0,1
295,2/25/2020 15:28:24,Facultad de Arquitectura,Femenino,21,6,Heterosexual,Ateismo,172.0,70.0,1.0,20.0,Sí,4,Prepa,26,52.0,Carrera Técnica,46.0,Carrera Técnica,Cuauhtémoc,No,No,0,Sí,2,1,0,0,1,0,0
296,2/25/2020 15:29:04,Facultad de Arquitectura,Femenino,23,8,Bisexual,Agnosticismo,167.0,55.0,8.0,17.0,Sí,5,Prepa,7,41.0,Licenciatura,40.0,Licenciatura,Iztacalco,No,Sí,3,No,0,0,0,0,0,0,1
297,2/25/2020 15:29:53,Facultad de Arquitectura,Femenino,23,6,Heterosexual,Catolicismo,155.0,50.0,1.0,20.0,Sí,1,Prepa,"20, 12",54.0,Doctorado,54.0,Carrera Técnica,Estado de México,No,Sí,2,No,0,0,1,0,0,0,1
298,2/25/2020 15:32:02,Facultad de Ingeniería,Femenino,21,8,Heterosexual,Ateismo,153.0,560.0,7.0,15.0,No,0,Prepa,23 y 26,56.0,Licenciatura,56.0,Bachillerato,Gustavo A. Madero,No,Sí,5,No,0,1,0,0,1,0,0
299,2/25/2020 15:33:17,Facultad de Ciencias,Masculino,19,2,Heterosexual,Ateismo,180.0,65.0,1.0,18.0,Sí,1,Prepa,15,51.0,Bachillerato,49.0,Licenciatura,Tlalpan,No,Sí,1,No,0,1,0,0,0,0,1
300,2/25/2020 15:34:22,Facultad de Arquitectura,Femenino,24,5,Heterosexual,Agnosticismo,161.0,57.0,1.0,20.0,No,0,Privada,"38,35,30,28,26",71.0,Licenciatura,62.0,Licenciatura,Cuauhtémoc,No,Sí,0,No,0,0,1,0,1,0,0
301,2/25/2020 15:35:08,Facultad de Arquitectura,Femenino,18,2,Heterosexual,Agnosticismo,157.0,44.0,1.0,14.0,Sí,1,Prepa,15,46.0,Licenciatura,46.0,Licenciatura,Iztapalapa,No,Sí,1,No,0,1,0,0,0,0,1
302,2/25/2020 15:38:32,Facultad de Arquitectura,Femenino,24,8,Heterosexual,Catolicismo,160.0,58.0,1.0,19.0,Sí,4,Privada,"Masculino 36, femenino 33, masculino 27",60.0,Licenciatura,63.0,Bachillerato,Venustiano Carranza,No,Sí,4,Sí,1,1,0,0,1,0,0
303,2/25/2020 15:45:02,Facultad de Arquitectura,Masculino,24,9,Heterosexual,Catolicismo,180.0,80.0,5.0,15.0,Sí,2,CCH,20,56.0,Licenciatura,56.0,Licenciatura,Tlalpan,Sí,Sí,15,Sí,1,0,1,0,0,0,1
304,2/25/2020 15:45:03,Facultad de Arquitectura,Femenino,23,10,Heterosexual,Catolicismo,159.0,60.0,4.0,18.0,Sí,2,Privada,19,51.0,Licenciatura,53.0,Licenciatura,Coyoacán,No,Sí,1,No,0,1,0,0,0,0,1
305,2/25/2020 15:45:04,Facultad de Ingeniería,Masculino,20,4,Heterosexual,Cristianismo,175.0,97.0,0.0,,No,0,CCH,No,52.0,Secundaria,48.0,Secundaria,Estado de México,No,Sí,1,No,0,0,0,1,0,0,0
306,2/25/2020 15:47:21,Facultad de Arquitectura,Femenino,18,2,Heterosexual,Catolicismo,170.0,59.0,1.0,18.0,Sí,0,Prepa,22,54.0,Licenciatura,50.0,Licenciatura,Coyoacán,No,Sí,2,No,0,0,0,0,1,0,0
307,2/25/2020 15:50:39,Facultad de Arquitectura,Femenino,19,4,Bisexual,Catolicismo,175.0,75.0,19.0,15.0,No,3,CCH,1,56.0,Licenciatura,56.0,Licenciatura,Iztapalapa,Sí,Sí,3,Sí,31,1,0,0,0,0,1
308,2/25/2020 15:50:41,Facultad de Arquitectura,Femenino,21,4,Heterosexual,Agnosticismo,154.0,57.0,3.0,14.0,No,0,Prepa,"1,26",61.0,Licenciatura,0.0,Carrera Técnica,Miguel Hidalgo,No,Sí,1,No,0,0,1,0,0,1,0
309,2/25/2020 15:50:49,Facultad de Arquitectura,Masculino,20,4,Heterosexual,Ateismo,170.0,64.0,1.0,16.0,Sí,2,CCH,30 y 35,54.0,Secundaria,53.0,Secundaria,Miguel Hidalgo,No,Sí,3,No,0,0,1,0,1,0,0
310,2/25/2020 15:51:49,Facultad de Arquitectura,Femenino,19,4,Heterosexual,Catolicismo,157.0,50.0,0.0,0.0,No,0,CCH,"26, 21, 19",65.0,Licenciatura,55.0,Secundaria,Cuauhtémoc,No,No,0,No,0,0,1,0,1,0,0
311,2/25/2020 15:54:29,Facultad de Arquitectura,Masculino,19,2,Heterosexual,Catolicismo,172.0,65.0,3.0,16.0,Sí,1,CCH,22,45.0,Bachillerato,42.0,Bachillerato,Xochimilco,Sí,Sí,2,No,0,1,0,0,1,0,0
312,2/25/2020 15:55:33,Facultad de Arquitectura,Masculino,19,3,Heterosexual,Cristianismo,165.0,56.0,5.0,15.0,Sí,12,CCH,18,42.0,Carrera Técnica,42.0,Carrera Técnica,Iztacalco,No,Sí,3,No,0,0,1,0,0,0,1
313,2/25/2020 16:07:36,Facultad de Ingeniería,Femenino,22,6,Bisexual,Ateismo,150.0,45.0,6.0,16.0,Sí,9,Prepa,28,69.0,Licenciatura,57.0,Licenciatura,Coyoacán,No,Sí,7,No,0,0,1,0,1,0,0
314,2/26/2020 7:08:48,Facultad de Arquitectura,Femenino,18,2,Heterosexual,Catolicismo,170.0,59.0,1.0,18.0,Sí,0,Prepa,22,54.0,Licenciatura,50.0,Licenciatura,Coyoacán,No,Sí,2,No,0,0,0,0,1,0,0
